target_id,ens_gene,ext_gene,external_transcript_name,fc,b,lrt_qval,wt_qval,Direction
ENSMUST00000029970.13,ENSMUSG00000028293,Slc35a1,Slc35a1-001,0.927903091581859,-0.07455213092094734,0.0612087259357244,0.6523102431829039,Unchanged
ENSMUST00000029909.2,ENSMUSG00000028247,Coq3,Coq3-001,1.1855443600433175,0.182226743604192,0.061219509944014566,0.13771976841074574,Unchanged
ENSMUST00000046520.12,ENSMUSG00000038074,Fkbp14,Fkbp14-001,1.2560205489146734,0.23249274039975742,0.06123483999500219,0.0763274868125032,Unchanged
ENSMUST00000202908.1,ENSMUSG00000061755,Bod1l,Bod1l-003,1.266543281241959,0.24067544790807982,0.061250071232559385,0.09792518002042003,Unchanged
ENSMUST00000065494.7,ENSMUSG00000048368,Omd,Omd-201,2.05683948980502,1.1888437313989222,0.061276874850297286,0.07639839651175528,Unchanged
ENSMUST00000022458.10,ENSMUSG00000021901,Bap1,Bap1-001,1.1052628310121886,0.10553766757868448,0.06128084815312163,0.4595277774144871,Unchanged
ENSMUST00000110030.9,ENSMUSG00000027423,Snx5,Snx5-001,1.8639165474600528,0.6325641985430019,0.061315944913229205,0.0764398647876319,Unchanged
ENSMUST00000025590.9,ENSMUSG00000024687,Osbp,Osbp-201,1.0889585918978266,0.08850765064360071,0.06133601692275811,0.5544965218152753,Unchanged
ENSMUST00000022032.6,ENSMUSG00000021550,2210016F16Rik,2210016F16Rik-001,1.1872231786653804,0.1683375901011516,0.061340719617160096,0.1477184708167144,Unchanged
ENSMUST00000074058.10,ENSMUSG00000024513,Mbd2,Mbd2-001,0.921771606361375,-0.0789057262829395,0.061340719617160096,0.6137990003358612,Unchanged
ENSMUST00000131250.7,ENSMUSG00000014301,Pam16,Pam16-004,0.5206924894916799,-0.9436467840557798,0.061340719617160096,0.07650317104568964,Unchanged
ENSMUST00000128723.7,ENSMUSG00000011831,Evi5,Evi5-006,1.364954141806484,0.4066691337413756,0.061340719617160096,0.11025982028499294,Unchanged
ENSMUST00000182722.7,ENSMUSG00000066800,Rnasel,Rnasel-006,2.097431132925637,0.6794204743689307,0.06134685302755039,0.07651811164322175,Unchanged
